STARTTIME,STOPTIME,STARTTIME_GMT,STOPTIME_GMT,STARTDATE,MARKET_RUN_ID,RESOURCE_TYPE,SCHEDULINGCOORDINATOR_SEQ,RESOURCEBID_SEQ,TIMEINTERVALSTART,TIMEINTERVALEND,TIMEINTERVALSTART_GMT,TIMEINTERVALEND_GMT,PRODUCTBID_DESC,PRODUCTBID_MRID,MARKETPRODUCT_DESC,MARKETPRODUCTTYPE,SELFSCHEDMW,SCH_BID_TIMEINTERVALSTART,SCH_BID_TIMEINTERVALSTOP,SCH_BID_TIMEINTERVALSTART_GMT,SCH_BID_TIMEINTERVALSTOP_GMT,SCH_BID_XAXISDATA,SCH_BID_Y1AXISDATA,SCH_BID_Y2AXISDATA,SCH_BID_CURVETYPE,MINEOHSTATEOFCHARGE,MAXEOHSTATEOFCHARGE
2025-01-19T10:00:00,2025-01-19T11:00:00,2025-01-19T18:00:00-00:00,2025-01-19T19:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,101706,,,,,,,,EN,,2025-01-19T10:00:00,2025-01-19T11:00:00,2025-01-19T18:00:00-00:00,2025-01-19T19:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-01-19T10:00:00,2025-01-19T11:00:00,2025-01-19T18:00:00-00:00,2025-01-19T19:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,101706,,,,,,,,EN,,2025-01-19T10:00:00,2025-01-19T11:00:00,2025-01-19T18:00:00-00:00,2025-01-19T19:00:00-00:00,108.66,-6.08,,BIDPRICE,,
2025-01-19T11:00:00,2025-01-19T12:00:00,2025-01-19T19:00:00-00:00,2025-01-19T20:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,101706,,,,,,,,EN,,2025-01-19T11:00:00,2025-01-19T12:00:00,2025-01-19T19:00:00-00:00,2025-01-19T20:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-01-19T11:00:00,2025-01-19T12:00:00,2025-01-19T19:00:00-00:00,2025-01-19T20:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,101706,,,,,,,,EN,,2025-01-19T11:00:00,2025-01-19T12:00:00,2025-01-19T19:00:00-00:00,2025-01-19T20:00:00-00:00,113.51,-6.08,,BIDPRICE,,
2025-01-19T12:00:00,2025-01-19T13:00:00,2025-01-19T20:00:00-00:00,2025-01-19T21:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,101706,,,,,,,,EN,,2025-01-19T12:00:00,2025-01-19T13:00:00,2025-01-19T20:00:00-00:00,2025-01-19T21:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-01-19T12:00:00,2025-01-19T13:00:00,2025-01-19T20:00:00-00:00,2025-01-19T21:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,101706,,,,,,,,EN,,2025-01-19T12:00:00,2025-01-19T13:00:00,2025-01-19T20:00:00-00:00,2025-01-19T21:00:00-00:00,118.6,-6.08,,BIDPRICE,,
2025-01-19T13:00:00,2025-01-19T14:00:00,2025-01-19T21:00:00-00:00,2025-01-19T22:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,101706,,,,,,,,EN,,2025-01-19T13:00:00,2025-01-19T14:00:00,2025-01-19T21:00:00-00:00,2025-01-19T22:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-01-19T13:00:00,2025-01-19T14:00:00,2025-01-19T21:00:00-00:00,2025-01-19T22:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,101706,,,,,,,,EN,,2025-01-19T13:00:00,2025-01-19T14:00:00,2025-01-19T21:00:00-00:00,2025-01-19T22:00:00-00:00,115.57,-6.08,,BIDPRICE,,
2025-01-19T14:00:00,2025-01-19T15:00:00,2025-01-19T22:00:00-00:00,2025-01-19T23:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,101706,,,,,,,,EN,,2025-01-19T14:00:00,2025-01-19T15:00:00,2025-01-19T22:00:00-00:00,2025-01-19T23:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-01-19T14:00:00,2025-01-19T15:00:00,2025-01-19T22:00:00-00:00,2025-01-19T23:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,101706,,,,,,,,EN,,2025-01-19T14:00:00,2025-01-19T15:00:00,2025-01-19T22:00:00-00:00,2025-01-19T23:00:00-00:00,102.44,-6.08,,BIDPRICE,,
2025-01-19T15:00:00,2025-01-19T16:00:00,2025-01-19T23:00:00-00:00,2025-01-20T00:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,101706,,,,,,,,EN,,2025-01-19T15:00:00,2025-01-19T16:00:00,2025-01-19T23:00:00-00:00,2025-01-20T00:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-01-19T15:00:00,2025-01-19T16:00:00,2025-01-19T23:00:00-00:00,2025-01-20T00:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,101706,,,,,,,,EN,,2025-01-19T15:00:00,2025-01-19T16:00:00,2025-01-19T23:00:00-00:00,2025-01-20T00:00:00-00:00,63.38,-6.08,,BIDPRICE,,
2025-01-19T16:00:00,2025-01-19T17:00:00,2025-01-20T00:00:00-00:00,2025-01-20T01:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,101706,,,,,,,,EN,,2025-01-19T16:00:00,2025-01-19T17:00:00,2025-01-20T00:00:00-00:00,2025-01-20T01:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-01-19T16:00:00,2025-01-19T17:00:00,2025-01-20T00:00:00-00:00,2025-01-20T01:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,101706,,,,,,,,EN,,2025-01-19T16:00:00,2025-01-19T17:00:00,2025-01-20T00:00:00-00:00,2025-01-20T01:00:00-00:00,16.52,-6.08,,BIDPRICE,,
2025-01-19T07:00:00,2025-01-19T08:00:00,2025-01-19T15:00:00-00:00,2025-01-19T16:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,187496,100454,,,,,,,,EN,,2025-01-19T07:00:00,2025-01-19T08:00:00,2025-01-19T15:00:00-00:00,2025-01-19T16:00:00-00:00,10,-17.99,,BIDPRICE,,
2025-01-19T07:00:00,2025-01-19T08:00:00,2025-01-19T15:00:00-00:00,2025-01-19T16:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,187496,100454,,,,,,,,EN,,2025-01-19T07:00:00,2025-01-19T08:00:00,2025-01-19T15:00:00-00:00,2025-01-19T16:00:00-00:00,12.73,0,,BIDPRICE,,
2025-01-19T07:00:00,2025-01-19T08:00:00,2025-01-19T15:00:00-00:00,2025-01-19T16:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,187496,100454,,,,,,,,EN,,2025-01-19T07:00:00,2025-01-19T08:00:00,2025-01-19T15:00:00-00:00,2025-01-19T16:00:00-00:00,15.05,0.5,,BIDPRICE,,
2025-01-19T13:00:00,2025-01-19T14:00:00,2025-01-19T21:00:00-00:00,2025-01-19T22:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,117679,994055,,,,,,,,EN,,2025-01-19T13:00:00,2025-01-19T14:00:00,2025-01-19T21:00:00-00:00,2025-01-19T22:00:00-00:00,0,0,,BIDPRICE,,
2025-01-19T11:00:00,2025-01-19T12:00:00,2025-01-19T19:00:00-00:00,2025-01-19T20:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,117679,994055,,,,,,,,EN,,2025-01-19T11:00:00,2025-01-19T12:00:00,2025-01-19T19:00:00-00:00,2025-01-19T20:00:00-00:00,10.08,0,,BIDPRICE,,
2025-01-19T12:00:00,2025-01-19T13:00:00,2025-01-19T20:00:00-00:00,2025-01-19T21:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,117679,994055,,,,,,,,EN,,2025-01-19T12:00:00,2025-01-19T13:00:00,2025-01-19T20:00:00-00:00,2025-01-19T21:00:00-00:00,0,0,,BIDPRICE,,
2025-01-19T12:00:00,2025-01-19T13:00:00,2025-01-19T20:00:00-00:00,2025-01-19T21:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,117679,994055,,,,,,,,EN,,2025-01-19T12:00:00,2025-01-19T13:00:00,2025-01-19T20:00:00-00:00,2025-01-19T21:00:00-00:00,11.94,0,,BIDPRICE,,
2025-01-19T13:00:00,2025-01-19T14:00:00,2025-01-19T21:00:00-00:00,2025-01-19T22:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,117679,994055,,,,,,,,EN,,2025-01-19T13:00:00,2025-01-19T14:00:00,2025-01-19T21:00:00-00:00,2025-01-19T22:00:00-00:00,13.33,0,,BIDPRICE,,
2025-01-19T14:00:00,2025-01-19T15:00:00,2025-01-19T22:00:00-00:00,2025-01-19T23:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,117679,994055,,,,,,,,EN,,2025-01-19T14:00:00,2025-01-19T15:00:00,2025-01-19T22:00:00-00:00,2025-01-19T23:00:00-00:00,0,0,,BIDPRICE,,
2025-01-19T14:00:00,2025-01-19T15:00:00,2025-01-19T22:00:00-00:00,2025-01-19T23:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,117679,994055,,,,,,,,EN,,2025-01-19T14:00:00,2025-01-19T15:00:00,2025-01-19T22:00:00-00:00,2025-01-19T23:00:00-00:00,13.1,0,,BIDPRICE,,
2025-01-19T15:00:00,2025-01-19T16:00:00,2025-01-19T23:00:00-00:00,2025-01-20T00:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,117679,994055,,,,,,,,EN,,2025-01-19T15:00:00,2025-01-19T16:00:00,2025-01-19T23:00:00-00:00,2025-01-20T00:00:00-00:00,0,0,,BIDPRICE,,
2025-01-19T15:00:00,2025-01-19T16:00:00,2025-01-19T23:00:00-00:00,2025-01-20T00:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,117679,994055,,,,,,,,EN,,2025-01-19T15:00:00,2025-01-19T16:00:00,2025-01-19T23:00:00-00:00,2025-01-20T00:00:00-00:00,10.86,0,,BIDPRICE,,
2025-01-19T16:00:00,2025-01-19T17:00:00,2025-01-20T00:00:00-00:00,2025-01-20T01:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,117679,994055,,,,,,,,EN,,2025-01-19T16:00:00,2025-01-19T17:00:00,2025-01-20T00:00:00-00:00,2025-01-20T01:00:00-00:00,0,0,,BIDPRICE,,
2025-01-19T16:00:00,2025-01-19T17:00:00,2025-01-20T00:00:00-00:00,2025-01-20T01:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,117679,994055,,,,,,,,EN,,2025-01-19T16:00:00,2025-01-19T17:00:00,2025-01-20T00:00:00-00:00,2025-01-20T01:00:00-00:00,4.32,0,,BIDPRICE,,
2025-01-19T17:00:00,2025-01-19T18:00:00,2025-01-20T01:00:00-00:00,2025-01-20T02:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,117679,994055,,,,,,,,EN,,2025-01-19T17:00:00,2025-01-19T18:00:00,2025-01-20T01:00:00-00:00,2025-01-20T02:00:00-00:00,0,0,,BIDPRICE,,
2025-01-19T17:00:00,2025-01-19T18:00:00,2025-01-20T01:00:00-00:00,2025-01-20T02:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,117679,994055,,,,,,,,EN,,2025-01-19T17:00:00,2025-01-19T18:00:00,2025-01-20T01:00:00-00:00,2025-01-20T02:00:00-00:00,0.02,0,,BIDPRICE,,
2025-01-19T17:00:00,2025-01-19T22:00:00,2025-01-20T01:00:00-00:00,2025-01-20T06:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,907664,814019,,,,,,,,EN,,2025-01-19T17:00:00,2025-01-19T22:00:00,2025-01-20T01:00:00-00:00,2025-01-20T06:00:00-00:00,0,750,,BIDPRICE,,
2025-01-19T17:00:00,2025-01-19T22:00:00,2025-01-20T01:00:00-00:00,2025-01-20T06:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,907664,814019,,,,,,,,EN,,2025-01-19T17:00:00,2025-01-19T22:00:00,2025-01-20T01:00:00-00:00,2025-01-20T06:00:00-00:00,0.21,750,,BIDPRICE,,
2025-01-19T07:00:00,2025-01-19T08:00:00,2025-01-19T15:00:00-00:00,2025-01-19T16:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,550730,,,,,,,,EN,,2025-01-19T07:00:00,2025-01-19T08:00:00,2025-01-19T15:00:00-00:00,2025-01-19T16:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-01-19T07:00:00,2025-01-19T08:00:00,2025-01-19T15:00:00-00:00,2025-01-19T16:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,550730,,,,,,,,EN,,2025-01-19T07:00:00,2025-01-19T08:00:00,2025-01-19T15:00:00-00:00,2025-01-19T16:00:00-00:00,4.74,-6.08,,BIDPRICE,,
2025-01-19T08:00:00,2025-01-19T09:00:00,2025-01-19T16:00:00-00:00,2025-01-19T17:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,550730,,,,,,,,EN,,2025-01-19T08:00:00,2025-01-19T09:00:00,2025-01-19T16:00:00-00:00,2025-01-19T17:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-01-19T08:00:00,2025-01-19T09:00:00,2025-01-19T16:00:00-00:00,2025-01-19T17:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,550730,,,,,,,,EN,,2025-01-19T08:00:00,2025-01-19T09:00:00,2025-01-19T16:00:00-00:00,2025-01-19T17:00:00-00:00,13.29,-6.08,,BIDPRICE,,
2025-01-19T09:00:00,2025-01-19T10:00:00,2025-01-19T17:00:00-00:00,2025-01-19T18:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,550730,,,,,,,,EN,,2025-01-19T09:00:00,2025-01-19T10:00:00,2025-01-19T17:00:00-00:00,2025-01-19T18:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-01-19T09:00:00,2025-01-19T10:00:00,2025-01-19T17:00:00-00:00,2025-01-19T18:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,550730,,,,,,,,EN,,2025-01-19T09:00:00,2025-01-19T10:00:00,2025-01-19T17:00:00-00:00,2025-01-19T18:00:00-00:00,15.76,-6.08,,BIDPRICE,,
2025-01-19T10:00:00,2025-01-19T11:00:00,2025-01-19T18:00:00-00:00,2025-01-19T19:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,550730,,,,,,,,EN,,2025-01-19T10:00:00,2025-01-19T11:00:00,2025-01-19T18:00:00-00:00,2025-01-19T19:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-01-19T10:00:00,2025-01-19T11:00:00,2025-01-19T18:00:00-00:00,2025-01-19T19:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,550730,,,,,,,,EN,,2025-01-19T10:00:00,2025-01-19T11:00:00,2025-01-19T18:00:00-00:00,2025-01-19T19:00:00-00:00,14.53,-6.08,,BIDPRICE,,
2025-01-19T11:00:00,2025-01-19T12:00:00,2025-01-19T19:00:00-00:00,2025-01-19T20:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,550730,,,,,,,,EN,,2025-01-19T11:00:00,2025-01-19T12:00:00,2025-01-19T19:00:00-00:00,2025-01-19T20:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-01-19T11:00:00,2025-01-19T12:00:00,2025-01-19T19:00:00-00:00,2025-01-19T20:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,550730,,,,,,,,EN,,2025-01-19T11:00:00,2025-01-19T12:00:00,2025-01-19T19:00:00-00:00,2025-01-19T20:00:00-00:00,13.81,-6.08,,BIDPRICE,,
2025-01-19T12:00:00,2025-01-19T13:00:00,2025-01-19T20:00:00-00:00,2025-01-19T21:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,550730,,,,,,,,EN,,2025-01-19T12:00:00,2025-01-19T13:00:00,2025-01-19T20:00:00-00:00,2025-01-19T21:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-01-19T12:00:00,2025-01-19T13:00:00,2025-01-19T20:00:00-00:00,2025-01-19T21:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,550730,,,,,,,,EN,,2025-01-19T12:00:00,2025-01-19T13:00:00,2025-01-19T20:00:00-00:00,2025-01-19T21:00:00-00:00,13.68,-6.08,,BIDPRICE,,
2025-01-19T13:00:00,2025-01-19T14:00:00,2025-01-19T21:00:00-00:00,2025-01-19T22:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,550730,,,,,,,,EN,,2025-01-19T13:00:00,2025-01-19T14:00:00,2025-01-19T21:00:00-00:00,2025-01-19T22:00:00-00:00,0,-6.08,,BIDPRICE,,
2025-01-19T13:00:00,2025-01-19T14:00:00,2025-01-19T21:00:00-00:00,2025-01-19T22:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,139213,550730,,,,,,,,EN,,2025-01-19T13:00:00,2025-01-19T14:00:00,2025-01-19T21:00:00-00:00,2025-01-19T22:00:00-00:00,14.41,-6.08,,BIDPRICE,,
2025-01-19T18:00:00,2025-01-19T19:00:00,2025-01-20T02:00:00-00:00,2025-01-20T03:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,245368,123314,,,,,,,,SR,,2025-01-19T18:00:00,2025-01-19T19:00:00,2025-01-20T02:00:00-00:00,2025-01-20T03:00:00-00:00,34,21.36,,BIDPRICE,,
2025-01-19T15:00:00,2025-01-19T16:00:00,2025-01-19T23:00:00-00:00,2025-01-20T00:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,245368,123314,,,,,,,,SR,,2025-01-19T15:00:00,2025-01-19T16:00:00,2025-01-19T23:00:00-00:00,2025-01-20T00:00:00-00:00,34,20.9,,BIDPRICE,,
2025-01-19T16:00:00,2025-01-19T17:00:00,2025-01-20T00:00:00-00:00,2025-01-20T01:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,245368,123314,,,,,,,,SR,,2025-01-19T16:00:00,2025-01-19T17:00:00,2025-01-20T00:00:00-00:00,2025-01-20T01:00:00-00:00,34,18.2,,BIDPRICE,,
2025-01-19T17:00:00,2025-01-19T18:00:00,2025-01-20T01:00:00-00:00,2025-01-20T02:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,245368,123314,,,,,,,,SR,,2025-01-19T17:00:00,2025-01-19T18:00:00,2025-01-20T01:00:00-00:00,2025-01-20T02:00:00-00:00,34,30.91,,BIDPRICE,,
2025-01-19T19:00:00,2025-01-19T20:00:00,2025-01-20T03:00:00-00:00,2025-01-20T04:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,245368,123314,,,,,,,,SR,,2025-01-19T19:00:00,2025-01-19T20:00:00,2025-01-20T03:00:00-00:00,2025-01-20T04:00:00-00:00,34,23.73,,BIDPRICE,,
2025-01-19T20:00:00,2025-01-19T21:00:00,2025-01-20T04:00:00-00:00,2025-01-20T05:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,245368,123314,,,,,,,,SR,,2025-01-19T20:00:00,2025-01-19T21:00:00,2025-01-20T04:00:00-00:00,2025-01-20T05:00:00-00:00,34,23.45,,BIDPRICE,,
2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,245368,123314,,,,,,,,SR,,2025-01-19T21:00:00,2025-01-19T22:00:00,2025-01-20T05:00:00-00:00,2025-01-20T06:00:00-00:00,34,20.34,,BIDPRICE,,
2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,245368,123314,,,,,,,,SR,,2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,34,21.58,,BIDPRICE,,
2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,245368,123314,,,,,,,,SR,,2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,34,18.55,,BIDPRICE,,
2025-01-19T00:00:00,2025-01-20T00:00:00,2025-01-19T08:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,187496,588184,,,,,,,,EN,,2025-01-19T00:00:00,2025-01-20T00:00:00,2025-01-19T08:00:00-00:00,2025-01-20T08:00:00-00:00,264.93,95.81,,BIDPRICE,,
2025-01-19T00:00:00,2025-01-20T00:00:00,2025-01-19T08:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,187496,588184,,,,,,,,EN,,2025-01-19T00:00:00,2025-01-20T00:00:00,2025-01-19T08:00:00-00:00,2025-01-20T08:00:00-00:00,288.64,95.81,,BIDPRICE,,
2025-01-19T00:00:00,2025-01-19T05:00:00,2025-01-19T08:00:00-00:00,2025-01-19T13:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,187496,588184,,,,,,,,SR,,2025-01-19T00:00:00,2025-01-19T05:00:00,2025-01-19T08:00:00-00:00,2025-01-19T13:00:00-00:00,7,1.9,,BIDPRICE,,
2025-01-19T05:00:00,2025-01-19T06:00:00,2025-01-19T13:00:00-00:00,2025-01-19T14:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,187496,588184,,,,,,,,SR,,2025-01-19T05:00:00,2025-01-19T06:00:00,2025-01-19T13:00:00-00:00,2025-01-19T14:00:00-00:00,7,2.35,,BIDPRICE,,
2025-01-19T06:00:00,2025-01-19T18:00:00,2025-01-19T14:00:00-00:00,2025-01-20T02:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,187496,588184,,,,,,,,SR,,2025-01-19T06:00:00,2025-01-19T18:00:00,2025-01-19T14:00:00-00:00,2025-01-20T02:00:00-00:00,7,1.9,,BIDPRICE,,
2025-01-19T18:00:00,2025-01-19T19:00:00,2025-01-20T02:00:00-00:00,2025-01-20T03:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,187496,588184,,,,,,,,SR,,2025-01-19T18:00:00,2025-01-19T19:00:00,2025-01-20T02:00:00-00:00,2025-01-20T03:00:00-00:00,7,2.61,,BIDPRICE,,
2025-01-19T19:00:00,2025-01-19T22:00:00,2025-01-20T03:00:00-00:00,2025-01-20T06:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,187496,588184,,,,,,,,SR,,2025-01-19T19:00:00,2025-01-19T22:00:00,2025-01-20T03:00:00-00:00,2025-01-20T06:00:00-00:00,7,1.9,,BIDPRICE,,
2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,187496,588184,,,,,,,,SR,,2025-01-19T22:00:00,2025-01-19T23:00:00,2025-01-20T06:00:00-00:00,2025-01-20T07:00:00-00:00,7,3.01,,BIDPRICE,,
2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,187496,588184,,,,,,,,SR,,2025-01-19T23:00:00,2025-01-20T00:00:00,2025-01-20T07:00:00-00:00,2025-01-20T08:00:00-00:00,7,1.9,,BIDPRICE,,
2025-01-19T00:00:00,2025-01-20T00:00:00,2025-01-19T08:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,130043,123833,,,,,,,,EN,,2025-01-19T00:00:00,2025-01-20T00:00:00,2025-01-19T08:00:00-00:00,2025-01-20T08:00:00-00:00,97.9,34.59,,BIDPRICE,,
2025-01-19T00:00:00,2025-01-20T00:00:00,2025-01-19T08:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,130043,123833,,,,,,,,EN,,2025-01-19T00:00:00,2025-01-20T00:00:00,2025-01-19T08:00:00-00:00,2025-01-20T08:00:00-00:00,150.64,45.3,,BIDPRICE,,
2025-01-19T00:00:00,2025-01-20T00:00:00,2025-01-19T08:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,130043,123833,,,,,,,,EN,,2025-01-19T00:00:00,2025-01-20T00:00:00,2025-01-19T08:00:00-00:00,2025-01-20T08:00:00-00:00,204,45.3,,BIDPRICE,,
2025-01-19T00:00:00,2025-01-20T00:00:00,2025-01-19T08:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,130043,123833,,,,,,,,NR,,2025-01-19T00:00:00,2025-01-20T00:00:00,2025-01-19T08:00:00-00:00,2025-01-20T08:00:00-00:00,198.45,0.3,,BIDPRICE,,
2025-01-19T00:00:00,2025-01-20T00:00:00,2025-01-19T08:00:00-00:00,2025-01-20T08:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,130043,123833,,,,,,,,SR,,2025-01-19T00:00:00,2025-01-20T00:00:00,2025-01-19T08:00:00-00:00,2025-01-20T08:00:00-00:00,100,0.11,,BIDPRICE,,
2025-01-19T19:00:00,2025-01-19T20:00:00,2025-01-20T03:00:00-00:00,2025-01-20T04:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,245368,525442,,,,,,,,EN,,2025-01-19T19:00:00,2025-01-19T20:00:00,2025-01-20T03:00:00-00:00,2025-01-20T04:00:00-00:00,113,100.88,,BIDPRICE,,
2025-01-19T18:00:00,2025-01-19T19:00:00,2025-01-20T02:00:00-00:00,2025-01-20T03:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,245368,525442,,,,,,,,EN,,2025-01-19T18:00:00,2025-01-19T19:00:00,2025-01-20T02:00:00-00:00,2025-01-20T03:00:00-00:00,112,100.88,,BIDPRICE,,
2025-01-19T19:00:00,2025-01-19T20:00:00,2025-01-20T03:00:00-00:00,2025-01-20T04:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,245368,525442,,,,,,,,EN,,2025-01-19T19:00:00,2025-01-19T20:00:00,2025-01-20T03:00:00-00:00,2025-01-20T04:00:00-00:00,95,60.3,,BIDPRICE,,
2025-01-19T19:00:00,2025-01-19T20:00:00,2025-01-20T03:00:00-00:00,2025-01-20T04:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,245368,525442,,,,,,,,EN,,2025-01-19T19:00:00,2025-01-19T20:00:00,2025-01-20T03:00:00-00:00,2025-01-20T04:00:00-00:00,112,100.88,,BIDPRICE,,
2025-01-19T20:00:00,2025-01-19T22:00:00,2025-01-20T04:00:00-00:00,2025-01-20T06:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,245368,525442,,,,,,,,EN,,2025-01-19T20:00:00,2025-01-19T22:00:00,2025-01-20T04:00:00-00:00,2025-01-20T06:00:00-00:00,95,59.49,,BIDPRICE,,
2025-01-19T20:00:00,2025-01-19T22:00:00,2025-01-20T04:00:00-00:00,2025-01-20T06:00:00-00:00,2025-01-19 00:00:00.0,DAM,GENERATOR,245368,525442,,,,,,,,EN,,2025-01-19T20:00:00,2025-01-19T22:00:00,2025-01-20T04:00:00-00:00,2025-01-20T06:00:00-00:00,114,100.88,,BIDPRICE,,
