,experiment_id,number,type,calendar_time,cum_fec,Laboratory identifier,Internal cell serial,Testpoint,Measurement start date,Measurement device used,Test channel,Climate chamber used,Climate chamber temperature setpoint,Position within climate chamber,Q_mean,Q_charge,Q_discharge,t_charge,t_discharge
5096,TP_z22_01_1,31,AT_T10,345,2731.2327999999998,HM,HM049,z22,12.09.2022,"BaSyTec, SN:1937",CH06/CH07,ATT DY200T,10°C,top rear mittig,4.282427628164808,4.335135288285096,4.22971996804452,15959.222,26166.542
5097,TP_z22_01_2,1,ET_T10,0,0.0,HM,TP_z22_01,z22,02.02.23,"BaSyTec, SN:1936",CH24,ATT DY200T,10°C,bottom front left,4.732406181563654,4.716620480231649,4.748191882895658,14707.47,25211.703
5098,TP_z22_01_2,1,ET_T23,10,23.2284,HM,TP_z22_01,z22,07.02.2023,"BaSyTec, SN:1936",CH24,ATT DY200T,23°C,bottom front left,4.860227015271013,4.853772920941172,4.866681109600854,501752.857,511601.945
5099,TP_z22_01_2,1,ET_T45,4,0.0,HM,TP_z22_01,z22,04.02.2023,"BaSyTec, SN:1936",CH24,ATT DY200T,45°C,bottom front left,4.949026789007208,4.949520742654898,4.948532835359519,256632.681,266046.267
5100,TP_z22_01_2,2,ZYK,9,23.2284,HM,TP_z22_01,z22,12.02.23,"BaSyTec, SN:1936",CH24,ATT DY200T,45°C,bottom front left,,,,,
5101,TP_z22_01_2,3,CU,16,23.2284,HM,TP_z22_01,z22,19.02.23,"BaSyTec, SN:1936",CH24,ATT DY200T,23°C,bottom front left,4.821017831656464,4.818377653525547,4.823658009787382,14263.872,24124.215
5102,TP_z22_01_2,4,ZYK,17,46.8609,HM,TP_z22_01,z22,20.02.23,"BaSyTec, SN:1936",CH24,ATT DY200T,45°C,bottom front left,,,,,
5103,TP_z22_01_2,5,CU,25,46.8609,HM,TP_z22_01,z22,27.02.23,"BaSyTec, SN:1936",CH24,ATT DY200T,23°C,bottom front left,4.780943496308021,4.776227795126563,4.78565919748948,15182.477,24984.96
5104,TP_z22_01_2,6,ZYK,25,70.2979,HM,TP_z22_01,z22,28.02.23,"BaSyTec, SN:1936",CH24,ATT DY200T,45°C,bottom front left,,,,,
5105,TP_z22_01_2,7,exCU,33,70.2979,HM,TP_z22_01,z22,07.03.23,"BaSyTec, SN:1936",CH24,ATT DY200T,23°C,bottom front left,4.760118335417955,4.75626716378023,4.76396950705568,19013.811,28798.068
5106,TP_z22_01_2,8,ZYK,34,116.9728,HM,TP_z22_01,z22,09.03.23,"BaSyTec, SN:1936",CH24,ATT DY200T,45°C,bottom front left,,,,,
5107,TP_z22_01_2,9,CU,48,116.9728,HM,TP_z22_01,z22,22.03.23,"BaSyTec, SN:1936",CH24,ATT DY200T,23°C,bottom front left,4.723533923120669,4.718632035256865,4.7284358109844735,15509.722,25250.337
5108,TP_z22_01_2,10,ZYK,49,163.2887,HM,TP_z22_01,z22,24.03.23,"BaSyTec, SN:1936",CH24,ATT DY200T,45°C,bottom front left,,,,,
5109,TP_z22_01_2,11,CU,64,163.2887,HM,TP_z22_01,z22,07.04.23,"BaSyTec, SN:1936",CH24,ATT DY200T,23°C,bottom front left,4.7070818667463925,4.704871504707198,4.709292228785588,16830.543,26555.707
5110,TP_z22_01_2,12,ZYK,64,210.0208,HM,TP_z22_01,z22,08.04.23,"BaSyTec, SN:1936",CH24,ATT DY200T,45°C,bottom front left,,,,,
5111,TP_z22_01_2,13,exCU,78,210.0208,HM,TP_z22_01,z22,22.04.23,"BaSyTec, SN:1936",CH24,ATT DY200T,23°C,bottom front left,4.68802679554291,4.68265032684985,4.693403264235969,13540.268,23169.079
5112,TP_z22_01_2,15,CU,97,210.0208,HM,TP_z22_01,z22,10.05.23,"BaSyTec, SN:1936",CH24,ATT DY200T,23°C,bottom front left,4.648819870638393,4.641849715460433,4.655790025816353,15520.267,25133.457
5113,TP_z22_01_2,16,ZYK,97,302.90500000000003,HM,TP_z22_01,z22,11.05.23,"BaSyTec, SN:1936",CH24,ATT DY200T,45°C,bottom front left,,,,,
5114,TP_z22_01_2,17,CU,137,395.37080000000003,HM,TP_z22_01,z22,20.06.23,"BaSyTec, SN:1936",CH24,ATT DY200T,23°C,bottom front left,4.627862372521904,4.621827216720325,4.633897528323484,13527.351,23137.181
5115,TP_z22_01_2,18,ZYK,126,395.37080000000003,HM,TP_z22_01,z22,09.06.23,"BaSyTec, SN:1936",CH24,ATT DY200T,45°C,bottom front left,,,,,
5116,TP_z22_01_2,19,CU,167,487.90450000000004,HM,TP_z22_01,z22,19.07.23,"BaSyTec, SN:1936",CH24,ATT DY200T,23°C,bottom front left,4.603018568107216,4.600124182210752,4.60591295400368,26539.509,36131.902
5117,TP_z22_01_2,20,ZYK,155,487.90450000000004,HM,TP_z22_01,z22,08.07.23,"BaSyTec, SN:1936",CH24,ATT DY200T,45°C,bottom front left,,,,,
5118,TP_z22_01_2,21,exCU,197,580.0955,HM,TP_z22_01,z22,18.08.23,"BaSyTec, SN:1936",CH24,ATT DY200T,23°C,bottom front left,4.576976584951323,4.574464089669626,4.57948908023302,21879.548,31402.157
5119,TP_z22_01_2,22,ZYK,185,580.0955,HM,TP_z22_01,z22,07.08.23,"BaSyTec, SN:1936",CH24,ATT DY200T,45°C,bottom front left,,,,,
5120,TP_z22_01_2,23,CU,230,580.0955,HM,TP_z22_01,z22,20.09.23,"BaSyTec, SN:1936",CH24,ATT DY200T,23°C,bottom front left,4.53450878700146,4.533572267861579,4.535445306141341,26706.228,36308.483
5121,TP_z22_01_2,24,ZYK,233,672.9222,HM,TP_z22_01,z22,24.09.23,"BaSyTec, SN:1936",CH24,ATT DY200T,45°C,bottom front left,,,,,
5122,TP_z22_01_2,25,CU,259,672.9222,HM,TP_z22_01,z22,19.10.23,"BaSyTec, SN:1936",CH24,ATT DY200T,23°C,bottom front left,4.504562407533546,4.502214332811973,4.506910482255119,16626.257,26188.677
5123,TP_z22_01_2,26,ZYK,262,765.6872,HM,TP_z22_01,z22,23.10.23,"BaSyTec, SN:1936",CH24,ATT DY200T,45°C,bottom front left,,,,,
5124,TP_z22_01_2,27,exCU,289,765.6872,HM,TP_z22_01,z22,18.11.23,"BaSyTec, SN:1936",CH24,ATT DY200T,23°C,bottom front left,4.485579256294152,4.4857269982309775,4.485431514357325,45270.462,54826.37
5125,TP_z22_01_2,28,ZYK,293,858.6103999999999,HM,TP_z22_01,z22,23.11.23,"BaSyTec, SN:1936",CH24,ATT DY200T,45°C,bottom front left,,,,,
5126,TP_z22_01_2,29,CU,317,858.6103999999999,HM,TP_z22_01,z22,17.12.23,"BaSyTec, SN:1936",CH24,ATT DY200T,23°C,bottom front left,4.450467214489014,4.4492393424416035,4.451695086536424,13867.866,23385.957
5127,TP_z22_01_2,30,ZYK,322,951.3525,HM,TP_z22_01,z22,22.12.23,"BaSyTec, SN:1936",CH24,ATT DY200T,45°C,bottom front left,,,,,
5128,TP_z22_01_2,31,CU,347,951.3525,HM,TP_z22_01,z22,15.01.24,"BaSyTec, SN:1936",CH24,ATT DY200T,23°C,bottom front left,4.424384497622422,4.42374134846332,4.425027646781524,17328.366,26826.274
5129,TP_z22_01_2,32,ZYK,351,1042.7204,HM,TP_z22_01,z22,20.01.24,"BaSyTec, SN:1936",CH24,ATT DY200T,45°C,bottom front left,,,,,
5130,TP_z22_01_2,33,AT_T45,381,1042.7204,HM,TP_z22_01,z22,13.02.24,"BaSyTec, SN:1936",CH24,ATT DY200T,45°C,bottom front left,4.480035565734906,4.476018299790873,4.484052831678939,484199.592,493118.533
5131,TP_z22_01_2,33,AT_T23,384,1042.7204,HM,TP_z22_01,z22,13.02.24,"BaSyTec, SN:1936",CH24,ATT DY200T,23°C,bottom front left,4.382589881735387,4.380040933307672,4.385138830163102,717999.055,727451.578
5132,TP_z22_01_2,33,AT_T10,378,1042.7204,HM,TP_z22_01,z22,13.02.24,"BaSyTec, SN:1936",CH24,ATT DY200T,10°C,bottom front left,4.256074052319295,4.252328220019691,4.259819884618898,215594.041,225754.723
5133,TP_z22_02_1,1,ET_T10,0,0.0,HM,HM050,z22,01.10.21,"BaSyTec, SN:1937",CH08/CH09,ATT DY200T,10°C,top rear mittig,4.801470842749147,4.803276124590149,4.799665560908144,61866.472,72250.933
5134,TP_z22_02_1,1,ET_T23,12,62.0474,HM,HM050,z22,07.10.2021,"BaSyTec, SN:1937",CH08/CH09,ATT DY200T,23°C,top rear mittig,4.8563828491776775,4.84901443866979,4.863751259685565,664500.643,674338.576
5135,TP_z22_02_1,1,ET_T45,5,0.0,HM,HM050,z22,03.10.2021,"BaSyTec, SN:1937",CH08/CH09,ATT DY200T,45°C,top rear mittig,4.9572681314097125,4.958210604866902,4.956325657952524,377590.367,386964.123
5136,TP_z22_02_1,2,ZYK,10,62.0474,HM,HM050,z22,12.10.21,"BaSyTec, SN:1937",CH08/CH09,ATT DY200T,45°C,top rear mittig,,,,,
5137,TP_z22_02_1,3,CU,10,62.0474,HM,HM050,z22,12.10.21,"BaSyTec, SN:1937",CH08/CH09,ATT DY200T,23°C,top rear mittig,4.8240927184089415,4.8162916863710965,4.831893750446786,25905.938,35696.416
5138,TP_z22_02_1,4,ZYK,18,124.0958,HM,HM050,z22,20.10.21,"BaSyTec, SN:1937",CH08/CH09,ATT DY200T,45°C,top rear mittig,,,,,
5139,TP_z22_02_1,5,CU,25,124.0958,HM,HM050,z22,27.10.21,"BaSyTec, SN:1937",CH08/CH09,ATT DY200T,23°C,top rear mittig,4.7986276864909865,4.791033779296773,4.8062215936852,26293.611,36042.911
5140,TP_z22_02_1,6,ZYK,26,186.2903,HM,HM050,z22,28.10.21,"BaSyTec, SN:1937",CH08/CH09,ATT DY200T,45°C,top rear mittig,,,,,
5141,TP_z22_02_1,7,exCU,33,186.2903,HM,HM050,z22,04.11.21,"BaSyTec, SN:1937",CH08/CH09,ATT DY200T,23°C,top rear mittig,4.7776654522796385,4.770768432618533,4.784562471940744,23836.459,33560.399
5142,TP_z22_02_1,8,ZYK,35,310.58410000000003,HM,HM050,z22,06.11.21,"BaSyTec, SN:1937",CH08/CH09,ATT DY200T,45°C,top rear mittig,,,,,
5143,TP_z22_02_1,9,CU,49,310.58410000000003,HM,HM050,z22,20.11.21,"BaSyTec, SN:1937",CH08/CH09,ATT DY200T,23°C,top rear mittig,4.743762363761623,4.737367787750798,4.750156939772448,31140.234,40852.743
5144,TP_z22_02_1,10,ZYK,51,434.43140000000005,HM,HM050,z22,21.11.21,"BaSyTec, SN:1937",CH08/CH09,ATT DY200T,45°C,top rear mittig,,,,,
5145,TP_z22_02_1,11,CU,64,434.43140000000005,HM,HM050,z22,05.12.21,"BaSyTec, SN:1937",CH08/CH09,ATT DY200T,23°C,top rear mittig,4.716766918703968,4.712830287941783,4.720703549466152,25905.275,35584.035
5146,TP_z22_02_1,12,ZYK,66,558.4414,HM,HM050,z22,06.12.21,"BaSyTec, SN:1937",CH08/CH09,ATT DY200T,45°C,top rear mittig,,,,,
5147,TP_z22_02_1,13,exCU,79,558.4414,HM,HM050,z22,20.12.21,"BaSyTec, SN:1937",CH08/CH09,ATT DY200T,23°C,top rear mittig,4.689772785672898,4.686982427770003,4.692563143575793,26049.793,35700.417
5148,TP_z22_02_1,14,ZYK,82,806.3423,HM,HM050,z22,22.12.21,"BaSyTec, SN:1937",CH08/CH09,ATT DY200T,45°C,top rear mittig,,,,,
5149,TP_z22_02_1,15,CU,109,806.3423,HM,HM050,z22,19.01.22,"BaSyTec, SN:1937",CH08/CH09,ATT DY200T,23°C,top rear mittig,4.639960900373565,4.637997423561054,4.6419243771860765,20976.504,30552.106
5150,TP_z22_02_1,16,ZYK,110,997.0812000000001,HM,HM050,z22,20.01.22,"BaSyTec, SN:1937.0",CH08/CH09,ATT DY200T,45.0°C,top rear mittig,,,,,
5151,TP_z22_02_1,17,CU,136,997.0812000000001,HM,HM050,z22,15.02.22,"BaSyTec, SN:1937.0",CH08/CH09,ATT DY200T,23.0°C,top rear mittig,4.60233507621142,4.601720205498249,4.602949946924592,13942.419,23485.844
5152,TP_z22_02_1,18,ZYK,137,1245.018,HM,HM050,z22,16.02.22,"BaSyTec, SN:1937.0",CH08/CH09,ATT DY200T,45.0°C,top rear mittig,,,,,
5153,TP_z22_02_1,19,exCU,165,1245.018,HM,HM050,z22,16.03.22,"BaSyTec, SN:1937.0",CH08/CH09,ATT DY200T,23.0°C,top rear mittig,4.55886044964512,4.5583528880266755,4.559368011263565,36555.303,46060.726
5154,TP_z22_02_1,20,ZYK,167,1492.7116,HM,HM050,z22,17.03.22,"BaSyTec, SN:1937.0",CH08/CH09,ATT DY200T,45.0°C,top rear mittig,,,,,
5155,TP_z22_02_1,21,CU,195,1492.7116,HM,HM050,z22,15.04.22,"BaSyTec, SN:1937.0",CH08/CH09,ATT DY200T,23.0°C,top rear mittig,4.515061072431796,4.514658691279977,4.515463453583615,25163.002,34622.324
5156,TP_z22_02_1,22,ZYK,195,1740.519,HM,HM050,z22,15.04.22,"BaSyTec, SN:1937.0",CH08/CH09,ATT DY200T,45.0°C,top rear mittig,,,,,
5157,TP_z22_02_1,23,CU,224,1740.519,HM,HM050,z22,14.05.22,"BaSyTec, SN:1937.0",CH08/CH09,ATT DY200T,23.0°C,top rear mittig,4.477352065908276,4.4776642131941315,4.4770399186224195,13939.9,23358.878
5158,TP_z22_02_1,24,ZYK,225,1988.3166,HM,HM050,z22,15.05.22,"BaSyTec, SN:1937.0",CH08/CH09,ATT DY200T,45.0°C,top rear mittig,,,,,
5159,TP_z22_02_1,25,exCU,253,1988.3166,HM,HM050,z22,12.06.22,"BaSyTec, SN:1937.0",CH08/CH09,ATT DY200T,23.0°C,top rear mittig,4.438667305860996,4.439283730572545,4.438050881149447,13938.632,23329.096
5160,TP_z22_02_1,26,ZYK,255,2236.0178,HM,HM050,z22,14.06.22,"BaSyTec, SN:1937.0",CH08/CH09,ATT DY200T,45.0°C,top rear mittig,,,,,
5161,TP_z22_02_1,27,CU,284,2236.0178,HM,HM050,z22,13.07.22,"BaSyTec, SN:1937.0",CH08/CH09,ATT DY200T,23.0°C,top rear mittig,4.401662239225811,4.404569707316633,4.398754771134988,13894.255,23290.361
5162,TP_z22_02_1,28,ZYK,284,2483.678,HM,HM050,z22,13.07.22,"BaSyTec, SN:1937.0",CH08/CH09,ATT DY200T,45.0°C,top rear mittig,,,,,
5163,TP_z22_02_1,29,CU,313,2483.678,HM,HM050,z22,11.08.22,"BaSyTec, SN:1937.0",CH08/CH09,ATT DY200T,23.0°C,top rear mittig,4.3612261646980865,4.361700794153599,4.360751535242573,22980.933,32331.842
5164,TP_z22_02_1,30,ZYK,314,2731.4710999999998,HM,HM050,z22,12.08.22,"BaSyTec, SN:1937.0",CH08/CH09,ATT DY200T,45.0°C,top rear mittig,,,,,
5165,TP_z22_02_1,31,AT_T23,353,2731.4710999999998,HM,HM050,z22,12.09.2022,"BaSyTec, SN:1937",CH08/CH09,ATT DY200T,23°C,top rear mittig,4.292540849833694,4.288661356363369,4.296420343304019,713835.589,723122.212
5166,TP_z22_02_1,31,AT_T45,349,2731.4710999999998,HM,HM050,z22,12.09.2022,"BaSyTec, SN:1937",CH08/CH09,ATT DY200T,45°C,top rear mittig,4.390551567011045,4.385694544983888,4.395408589038202,373984.315,382741.701
5167,TP_z22_02_1,31,AT_T10,345,2731.4710999999998,HM,HM050,z22,12.09.2022,"BaSyTec, SN:1937",CH08/CH09,ATT DY200T,10°C,top rear mittig,4.278953700599896,4.302668470966716,4.255238930233076,15963.669,26135.509
5168,TP_z22_02_2,1,ET_T10,0,0.0,HM,TP_z22_02,z22,02.02.23,"BaSyTec, SN:1936",CH25,ATT DY200T,10°C,bottom front left,4.730701107695209,4.714112426992591,4.7472897883978264,14753.18,25302.35
5169,TP_z22_02_2,1,ET_T23,10,23.2326,HM,TP_z22_02,z22,07.02.2023,"BaSyTec, SN:1936",CH25,ATT DY200T,23°C,bottom front left,4.861537257921541,4.853694897465393,4.86937961837769,501771.44,511667.11
5170,TP_z22_02_2,1,ET_T45,4,0.0,HM,TP_z22_02,z22,04.02.2023,"BaSyTec, SN:1936",CH25,ATT DY200T,45°C,bottom front left,4.955081858653161,4.955678320794594,4.954485396511727,256626.314,266065.195
5171,TP_z22_02_2,2,ZYK,9,23.2326,HM,TP_z22_02,z22,12.02.23,"BaSyTec, SN:1936",CH25,ATT DY200T,45°C,bottom front left,,,,,
5172,TP_z22_02_2,3,CU,16,23.2326,HM,TP_z22_02,z22,19.02.23,"BaSyTec, SN:1936",CH25,ATT DY200T,23°C,bottom front left,4.829885459049857,4.826755772035569,4.8330151460641435,14257.446,24137.517
5173,TP_z22_02_2,4,ZYK,17,46.9067,HM,TP_z22_02,z22,20.02.23,"BaSyTec, SN:1936",CH25,ATT DY200T,45°C,bottom front left,,,,,
5174,TP_z22_02_2,5,CU,24,46.9067,HM,TP_z22_02,z22,27.02.23,"BaSyTec, SN:1936",CH25,ATT DY200T,23°C,bottom front left,4.787936034756975,4.782477178471832,4.7933948910421185,14079.336,23914.679
5175,TP_z22_02_2,6,ZYK,25,70.376,HM,TP_z22_02,z22,28.02.23,"BaSyTec, SN:1936",CH25,ATT DY200T,45°C,bottom front left,,,,,
5176,TP_z22_02_2,7,exCU,33,70.376,HM,TP_z22_02,z22,07.03.23,"BaSyTec, SN:1936",CH25,ATT DY200T,23°C,bottom front left,4.767763724877371,4.763461660855362,4.772065788899381,18157.619,27973.14
5177,TP_z22_02_2,8,ZYK,34,117.1223,HM,TP_z22_02,z22,09.03.23,"BaSyTec, SN:1936",CH25,ATT DY200T,45°C,bottom front left,,,,,
5178,TP_z22_02_2,9,CU,47,117.1223,HM,TP_z22_02,z22,22.03.23,"BaSyTec, SN:1936",CH25,ATT DY200T,23°C,bottom front left,4.7311533155587675,4.725076173943937,4.737230457173597,13578.926,23349.806
5179,TP_z22_02_2,10,ZYK,49,163.5104,HM,TP_z22_02,z22,24.03.23,"BaSyTec, SN:1936",CH25,ATT DY200T,45°C,bottom front left,,,,,
5180,TP_z22_02_2,11,CU,64,163.5104,HM,TP_z22_02,z22,07.04.23,"BaSyTec, SN:1936",CH25,ATT DY200T,23°C,bottom front left,4.715122403613048,4.712709982014105,4.717534825211991,16826.295,26601.676
5181,TP_z22_02_2,12,ZYK,64,209.7424,HM,TP_z22_02,z22,08.04.23,"BaSyTec, SN:1936",CH25,ATT DY200T,45°C,bottom front left,,,,,
5182,TP_z22_02_2,13,exCU,78,209.7424,HM,TP_z22_02,z22,22.04.23,"BaSyTec, SN:1936",CH25,ATT DY200T,23°C,bottom front left,4.6996875947522465,4.694791416389345,4.704583773115148,13540.785,23223.929
5183,TP_z22_02_2,15,CU,97,209.7424,HM,TP_z22_02,z22,10.05.23,"BaSyTec, SN:1936",CH25,ATT DY200T,23°C,bottom front left,4.656006593018303,4.6494468510099365,4.66256633502667,15527.702,25214.174
5184,TP_z22_02_2,16,ZYK,97,302.1958,HM,TP_z22_02,z22,11.05.23,"BaSyTec, SN:1936",CH25,ATT DY200T,45°C,bottom front left,,,,,
5185,TP_z22_02_2,17,CU,138,394.86170000000004,HM,TP_z22_02,z22,20.06.23,"BaSyTec, SN:1936",CH25,ATT DY200T,23°C,bottom front left,4.638077387682962,4.635277617047166,4.640877158318758,24852.435,34554.904
5186,TP_z22_02_2,18,ZYK,126,394.86170000000004,HM,TP_z22_02,z22,09.06.23,"BaSyTec, SN:1936",CH25,ATT DY200T,45°C,bottom front left,,,,,
5187,TP_z22_02_2,19,CU,167,487.437,HM,TP_z22_02,z22,19.07.23,"BaSyTec, SN:1936",CH25,ATT DY200T,23°C,bottom front left,4.605180369920776,4.602454031369682,4.60790670847187,21235.527,30903.929
5188,TP_z22_02_2,20,ZYK,155,487.437,HM,TP_z22_02,z22,08.07.23,"BaSyTec, SN:1936",CH25,ATT DY200T,45°C,bottom front left,,,,,
5189,TP_z22_02_2,21,exCU,197,579.6275,HM,TP_z22_02,z22,18.08.23,"BaSyTec, SN:1936",CH25,ATT DY200T,23°C,bottom front left,4.577012464105474,4.574613045255517,4.579411882955431,20789.424,30416.55
5190,TP_z22_02_2,22,ZYK,185,579.6275,HM,TP_z22_02,z22,07.08.23,"BaSyTec, SN:1936",CH25,ATT DY200T,45°C,bottom front left,,,,,
5191,TP_z22_02_2,23,CU,230,579.6275,HM,TP_z22_02,z22,20.09.23,"BaSyTec, SN:1936",CH25,ATT DY200T,23°C,bottom front left,4.543808856447591,4.542357303629798,4.545260409265385,26729.865,36358.205
5192,TP_z22_02_2,24,ZYK,233,672.0835000000001,HM,TP_z22_02,z22,24.09.23,"BaSyTec, SN:1936",CH25,ATT DY200T,45°C,bottom front left,,,,,
5193,TP_z22_02_2,25,CU,259,672.0835000000001,HM,TP_z22_02,z22,19.10.23,"BaSyTec, SN:1936",CH25,ATT DY200T,23°C,bottom front left,4.515336478099929,4.514132046844647,4.516540909355211,26287.455,35929.959
5194,TP_z22_02_2,26,ZYK,262,764.5133000000001,HM,TP_z22_02,z22,23.10.23,"BaSyTec, SN:1936",CH25,ATT DY200T,45°C,bottom front left,,,,,
5195,TP_z22_02_2,27,exCU,289,764.5133000000001,HM,TP_z22_02,z22,18.11.23,"BaSyTec, SN:1936",CH25,ATT DY200T,23°C,bottom front left,4.48959440721678,4.4902059961665195,4.488982818267039,54005.82,63639.632
5196,TP_z22_02_2,28,ZYK,293,856.9665000000001,HM,TP_z22_02,z22,23.11.23,"BaSyTec, SN:1936",CH25,ATT DY200T,45°C,bottom front left,,,,,
5197,TP_z22_02_2,29,CU,318,856.9665000000001,HM,TP_z22_02,z22,17.12.23,"BaSyTec, SN:1936",CH25,ATT DY200T,23°C,bottom front left,4.457481665907411,4.458146700406907,4.456816631407915,26148.438,35755.113
5198,TP_z22_02_2,30,ZYK,322,949.8522000000002,HM,TP_z22_02,z22,22.12.23,"BaSyTec, SN:1936",CH25,ATT DY200T,45°C,bottom front left,,,,,
5199,TP_z22_02_2,31,CU,346,949.8522000000002,HM,TP_z22_02,z22,15.01.24,"BaSyTec, SN:1936",CH25,ATT DY200T,23°C,bottom front left,4.425786363745534,4.425040145014424,4.426532582476645,13537.266,23108.522
5200,TP_z22_02_2,32,ZYK,351,1041.2262,HM,TP_z22_02,z22,20.01.24,"BaSyTec, SN:1936",CH25,ATT DY200T,45°C,bottom front left,,,,,
5201,TP_z22_02_2,33,AT_T45,381,1041.2262,HM,TP_z22_02,z22,13.02.24,"BaSyTec, SN:1936",CH25,ATT DY200T,45°C,bottom front left,4.485538410830747,4.481735970165296,4.489340851496199,484200.47,493150.117
5202,TP_z22_02_2,33,AT_T23,384,1041.2262,HM,TP_z22_02,z22,13.02.24,"BaSyTec, SN:1936",CH25,ATT DY200T,23°C,bottom front left,4.387393408518525,4.384540689996098,4.390246127040953,718004.225,727530.601
5203,TP_z22_02_2,33,AT_T10,378,1041.2262,HM,TP_z22_02,z22,13.02.24,"BaSyTec, SN:1936",CH25,ATT DY200T,10°C,bottom front left,4.2619519302715885,4.258895825216484,4.265008035326693,215477.912,225768.109
5204,TP_z22_03_1,1,ET_T45,5,0.0,HM,HM051,z22,03.10.2021,"BaSyTec, SN:1937",CH10/CH11,ATT DY200T,45°C,top rear mittig,4.936018480262186,4.936808956926193,4.935228003598179,377581.809,386929.923
5205,TP_z22_03_1,1,ET_T23,12,62.2309,HM,HM051,z22,07.10.2021,"BaSyTec, SN:1937",CH10/CH11,ATT DY200T,23°C,top rear mittig,4.836099056737494,4.829117748967921,4.843080364507066,664482.351,674290.176
5206,TP_z22_03_1,1,ET_T10,0,0.0,HM,HM051,z22,01.10.21,"BaSyTec, SN:1937",CH10/CH11,ATT DY200T,10°C,top rear mittig,4.776046528800556,4.777601996938306,4.774491060662807,61868.847,72230.16
5207,TP_z22_03_1,2,ZYK,10,62.2309,HM,HM051,z22,12.10.21,"BaSyTec, SN:1937",CH10/CH11,ATT DY200T,45°C,top rear mittig,,,,,
5208,TP_z22_03_1,3,CU,10,62.2309,HM,HM051,z22,12.10.21,"BaSyTec, SN:1937",CH10/CH11,ATT DY200T,23°C,top rear mittig,4.800092422348424,4.792771830761862,4.807413013934987,24132.112,33890.941
5209,TP_z22_03_1,4,ZYK,18,124.4624,HM,HM051,z22,20.10.21,"BaSyTec, SN:1937",CH10/CH11,ATT DY200T,45°C,top rear mittig,,,,,
5210,TP_z22_03_1,5,CU,25,124.4624,HM,HM051,z22,27.10.21,"BaSyTec, SN:1937",CH10/CH11,ATT DY200T,23°C,top rear mittig,4.772022989634943,4.7641515598358,4.779894419434086,24529.524,34250.888
5211,TP_z22_03_1,6,ZYK,26,186.7504,HM,HM051,z22,28.10.21,"BaSyTec, SN:1937",CH10/CH11,ATT DY200T,45°C,top rear mittig,,,,,
5212,TP_z22_03_1,7,exCU,33,186.7504,HM,HM051,z22,04.11.21,"BaSyTec, SN:1937",CH10/CH11,ATT DY200T,23°C,top rear mittig,4.751450225822104,4.744385432005852,4.758515019638358,22942.017,32632.308
5213,TP_z22_03_1,8,ZYK,35,311.23580000000004,HM,HM051,z22,06.11.21,"BaSyTec, SN:1937",CH10/CH11,ATT DY200T,45°C,top rear mittig,,,,,
5214,TP_z22_03_1,9,CU,49,311.23580000000004,HM,HM051,z22,20.11.21,"BaSyTec, SN:1937",CH10/CH11,ATT DY200T,23°C,top rear mittig,4.718851350610718,4.713134530193669,4.724568171027768,29278.807,38958.826
5215,TP_z22_03_1,10,ZYK,51,435.3022,HM,HM051,z22,21.11.21,"BaSyTec, SN:1937",CH10/CH11,ATT DY200T,45°C,top rear mittig,,,,,
5216,TP_z22_03_1,11,CU,64,435.3022,HM,HM051,z22,05.12.21,"BaSyTec, SN:1937",CH10/CH11,ATT DY200T,23°C,top rear mittig,4.69242723102603,4.687992868150084,4.696861593901976,23780.192,33428.351
5217,TP_z22_03_1,12,ZYK,66,559.1062000000001,HM,HM051,z22,06.12.21,"BaSyTec, SN:1937",CH10/CH11,ATT DY200T,45°C,top rear mittig,,,,,
5218,TP_z22_03_1,13,exCU,79,559.1062000000001,HM,HM051,z22,20.12.21,"BaSyTec, SN:1937",CH10/CH11,ATT DY200T,23°C,top rear mittig,4.666945407418956,4.663822880484728,4.670067934353183,28080.075,37698.183
5219,TP_z22_03_1,14,ZYK,82,806.6658,HM,HM051,z22,22.12.21,"BaSyTec, SN:1937",CH10/CH11,ATT DY200T,45°C,top rear mittig,,,,,
5220,TP_z22_03_1,15,CU,109,806.6658,HM,HM051,z22,19.01.22,"BaSyTec, SN:1937",CH10/CH11,ATT DY200T,23°C,top rear mittig,4.6178594150048955,4.616431874190559,4.6192869558192315,24347.055,33916.991
5221,TP_z22_03_1,16,ZYK,110,997.2719999999999,HM,HM051,z22,20.01.22,"BaSyTec, SN:1937.0",CH10/CH11,ATT DY200T,45.0°C,top rear mittig,,,,,
5222,TP_z22_03_1,17,CU,136,997.2719999999999,HM,HM051,z22,15.02.22,"BaSyTec, SN:1937.0",CH10/CH11,ATT DY200T,23.0°C,top rear mittig,4.583240502693281,4.58232922811129,4.584151777275271,13931.385,23474.104
5223,TP_z22_03_1,18,ZYK,137,1245.0293,HM,HM051,z22,16.02.22,"BaSyTec, SN:1937.0",CH10/CH11,ATT DY200T,45.0°C,top rear mittig,,,,,
5224,TP_z22_03_1,19,exCU,165,1245.0293,HM,HM051,z22,16.03.22,"BaSyTec, SN:1937.0",CH10/CH11,ATT DY200T,23.0°C,top rear mittig,4.540490686139217,4.540305124001716,4.540676248276717,38342.542,47845.523
5225,TP_z22_03_1,20,ZYK,167,1492.5677999999998,HM,HM051,z22,17.03.22,"BaSyTec, SN:1937.0",CH10/CH11,ATT DY200T,45.0°C,top rear mittig,,,,,
