name,value
"e[HOLYOKE_MA_STORAGE,80]",0.0
"e[HARTFORD_CT_STORAGE,80]",-0.0
"e[PROSPECT_CT_STORAGE,80]",11500.289145798655
"e[NEWHAVEN_CT_STORAGE,80]",-0.0
"e[ANSONIA_CT_STORAGE,80]",-0.0
"e[SOUTHBURY_CT_STORAGE,80]",-0.0
"e[DANBURY_CT_STORAGE,80]",-0.0
"e[GROTON_CT_STORAGE,80]",-0.0
"e[NEWLONDON_CT_STORAGE,80]",-0.0
"e[NEWLONDON2_CT_STORAGE,80]",0.0
"e[GROTON2_CT_STORAGE,80]",-0.0
"e[MARLBOROUGH_CT_STORAGE,80]",-0.0
"e[PROVIDENCE_RI_STORAGE,80]",-0.0
"e[BOSTON_MA_STORAGE,80]",1432.5384512189353
"e[WORCESTER_MA_STORAGE,80]",-0.0
"e[BRIMFIELD_MA_STORAGE,80]",-0.0
"e[FALLRIVER_MA_STORAGE,80]",-0.0
"e[FALLRIVER2_MA_STORAGE,80]",-0.0
"e[BROCKTON_MA_STORAGE,80]",612.2741995995814
"e[MIDDLEBOROUGH_MA_STORAGE,80]",-0.0
"e[HYANNIS_MA_STORAGE,80]",-0.0
"e[QUINCY_MA_STORAGE,80]",-0.0
"e[BRATTLEBORO_VT_STORAGE,80]",-0.0
"e[NASHUA_NH_STORAGE,80]",0.0
"e[LITTLETON_MA_STORAGE,80]",0.0
"e[PORTLAND_ME_STORAGE,80]",-0.0
"e[AUGUSTA_ME_STORAGE,80]",-0.0
"e[TURNERSFALLS_MA_STORAGE,80]",9.255018085241318e-11
"e[NEWHAVEN2_CT_STORAGE,80]",-0.0
"e[MYSTIC_CT_STORAGE,80]",-0.0
"e[FALLRIVER4_MA_STORAGE,80]",-0.0
"e[FALLRIVER3_MA_STORAGE,80]",-0.0
"e[MIDDLEBOROUGH2_MA_STORAGE,80]",9.49512468650937e-12
"e[HYANNIS2_MA_STORAGE,80]",-2.291926648467779e-12
"e[BRATTLEBORO2_VT_STORAGE,80]",-0.0
"e[AUGUSTA2_ME_STORAGE,80]",-0.0
"e[KINGSTON_NY_STORAGE,80]",-0.0
"e[ALBANY_NY_STORAGE,81]",-0.0
"e[GREENFIELD_MA_STORAGE,81]",-0.0
"e[HOLYOKE_MA_STORAGE,81]",-0.0
"e[HARTFORD_CT_STORAGE,81]",-0.0
"e[PROSPECT_CT_STORAGE,81]",11249.559539876676
"e[NEWHAVEN_CT_STORAGE,81]",-0.0
"e[ANSONIA_CT_STORAGE,81]",-0.0
"e[SOUTHBURY_CT_STORAGE,81]",-0.0
"e[DANBURY_CT_STORAGE,81]",-0.0
"e[GROTON_CT_STORAGE,81]",-0.0
"e[NEWLONDON_CT_STORAGE,81]",-0.0
"e[NEWLONDON2_CT_STORAGE,81]",0.0
"e[GROTON2_CT_STORAGE,81]",-0.0
"e[MARLBOROUGH_CT_STORAGE,81]",-0.0
"e[PROVIDENCE_RI_STORAGE,81]",-0.0
"e[BOSTON_MA_STORAGE,81]",1714.0140465416187
"e[WORCESTER_MA_STORAGE,81]",0.0
"e[BRIMFIELD_MA_STORAGE,81]",-0.0
"e[FALLRIVER_MA_STORAGE,81]",-0.0
"e[FALLRIVER2_MA_STORAGE,81]",-0.0
"e[BROCKTON_MA_STORAGE,81]",551.0783022848015
"e[MIDDLEBOROUGH_MA_STORAGE,81]",-0.0
"e[HYANNIS_MA_STORAGE,81]",0.0
"e[QUINCY_MA_STORAGE,81]",-0.0
"e[BRATTLEBORO_VT_STORAGE,81]",-0.0
"e[NASHUA_NH_STORAGE,81]",-0.0
"e[LITTLETON_MA_STORAGE,81]",-0.0
"e[PORTLAND_ME_STORAGE,81]",-0.0
"e[AUGUSTA_ME_STORAGE,81]",-0.0
"e[TURNERSFALLS_MA_STORAGE,81]",9.255018085241318e-11
"e[NEWHAVEN2_CT_STORAGE,81]",-0.0
"e[MYSTIC_CT_STORAGE,81]",-0.0
"e[FALLRIVER4_MA_STORAGE,81]",-0.0
"e[FALLRIVER3_MA_STORAGE,81]",-0.0
"e[MIDDLEBOROUGH2_MA_STORAGE,81]",9.49512468650937e-12
"e[HYANNIS2_MA_STORAGE,81]",-2.291926648467779e-12
"e[BRATTLEBORO2_VT_STORAGE,81]",-0.0
"e[AUGUSTA2_ME_STORAGE,81]",-0.0
"e[KINGSTON_NY_STORAGE,81]",-0.0
"e[ALBANY_NY_STORAGE,82]",-0.0
"e[GREENFIELD_MA_STORAGE,82]",-0.0
"e[HOLYOKE_MA_STORAGE,82]",-0.0
"e[HARTFORD_CT_STORAGE,82]",-0.0
"e[PROSPECT_CT_STORAGE,82]",10525.060615629702
"e[NEWHAVEN_CT_STORAGE,82]",-0.0
"e[ANSONIA_CT_STORAGE,82]",-0.0
"e[SOUTHBURY_CT_STORAGE,82]",-0.0
"e[DANBURY_CT_STORAGE,82]",-0.0
"e[GROTON_CT_STORAGE,82]",-0.0
"e[NEWLONDON_CT_STORAGE,82]",-0.0
"e[NEWLONDON2_CT_STORAGE,82]",-0.0
"e[GROTON2_CT_STORAGE,82]",-0.0
"e[MARLBOROUGH_CT_STORAGE,82]",-0.0
"e[PROVIDENCE_RI_STORAGE,82]",-0.0
"e[BOSTON_MA_STORAGE,82]",1995.489641864302
"e[WORCESTER_MA_STORAGE,82]",-0.0
"e[BRIMFIELD_MA_STORAGE,82]",-0.0
"e[FALLRIVER_MA_STORAGE,82]",-0.0
"e[FALLRIVER2_MA_STORAGE,82]",-0.0
"e[BROCKTON_MA_STORAGE,82]",612.2741995995814
"e[MIDDLEBOROUGH_MA_STORAGE,82]",-0.0
"e[HYANNIS_MA_STORAGE,82]",-0.0
"e[QUINCY_MA_STORAGE,82]",-0.0
"e[BRATTLEBORO_VT_STORAGE,82]",-0.0
"e[NASHUA_NH_STORAGE,82]",-0.0
"e[LITTLETON_MA_STORAGE,82]",-0.0
"e[PORTLAND_ME_STORAGE,82]",0.0
"e[AUGUSTA_ME_STORAGE,82]",-0.0
"e[TURNERSFALLS_MA_STORAGE,82]",9.255018085241318e-11
"e[NEWHAVEN2_CT_STORAGE,82]",-0.0
"e[MYSTIC_CT_STORAGE,82]",-0.0
"e[FALLRIVER4_MA_STORAGE,82]",-0.0
"e[FALLRIVER3_MA_STORAGE,82]",-0.0
"e[MIDDLEBOROUGH2_MA_STORAGE,82]",9.49512468650937e-12
"e[HYANNIS2_MA_STORAGE,82]",-2.291926648467779e-12
"e[BRATTLEBORO2_VT_STORAGE,82]",-0.0
"e[AUGUSTA2_ME_STORAGE,82]",-0.0
"e[KINGSTON_NY_STORAGE,82]",-0.0
"e[ALBANY_NY_STORAGE,83]",0.0
"e[GREENFIELD_MA_STORAGE,83]",-0.0
"e[HOLYOKE_MA_STORAGE,83]",-0.0
"e[HARTFORD_CT_STORAGE,83]",-0.0
"e[PROSPECT_CT_STORAGE,83]",9758.95849320151
"e[NEWHAVEN_CT_STORAGE,83]",-0.0
"e[ANSONIA_CT_STORAGE,83]",-0.0
"e[SOUTHBURY_CT_STORAGE,83]",-0.0
"e[DANBURY_CT_STORAGE,83]",-0.0
"e[GROTON_CT_STORAGE,83]",-0.0
"e[NEWLONDON_CT_STORAGE,83]",-0.0
"e[NEWLONDON2_CT_STORAGE,83]",-0.0
"e[GROTON2_CT_STORAGE,83]",-0.0
"e[MARLBOROUGH_CT_STORAGE,83]",-0.0
"e[PROVIDENCE_RI_STORAGE,83]",-0.0
"e[BOSTON_MA_STORAGE,83]",2235.415896079249
"e[WORCESTER_MA_STORAGE,83]",0.0
"e[BRIMFIELD_MA_STORAGE,83]",-0.0
"e[FALLRIVER_MA_STORAGE,83]",-0.0
"e[FALLRIVER2_MA_STORAGE,83]",-0.0
"e[BROCKTON_MA_STORAGE,83]",551.0783022848015
"e[MIDDLEBOROUGH_MA_STORAGE,83]",-0.0
"e[HYANNIS_MA_STORAGE,83]",-0.0
"e[QUINCY_MA_STORAGE,83]",-0.0
"e[BRATTLEBORO_VT_STORAGE,83]",-0.0
"e[NASHUA_NH_STORAGE,83]",-0.0
"e[LITTLETON_MA_STORAGE,83]",-0.0
"e[PORTLAND_ME_STORAGE,83]",-0.0
"e[AUGUSTA_ME_STORAGE,83]",-0.0
"e[TURNERSFALLS_MA_STORAGE,83]",9.255018085241318e-11
"e[NEWHAVEN2_CT_STORAGE,83]",-0.0
"e[MYSTIC_CT_STORAGE,83]",-0.0
"e[FALLRIVER4_MA_STORAGE,83]",-0.0
"e[FALLRIVER3_MA_STORAGE,83]",-0.0
"e[MIDDLEBOROUGH2_MA_STORAGE,83]",9.49512468650937e-12
"e[HYANNIS2_MA_STORAGE,83]",-2.291926648467779e-12
"e[BRATTLEBORO2_VT_STORAGE,83]",-0.0
"e[AUGUSTA2_ME_STORAGE,83]",-0.0
"e[KINGSTON_NY_STORAGE,83]",-0.0
"e[ALBANY_NY_STORAGE,84]",-0.0
"e[GREENFIELD_MA_STORAGE,84]",0.0
"e[HOLYOKE_MA_STORAGE,84]",-0.0
"e[HARTFORD_CT_STORAGE,84]",-0.0
"e[PROSPECT_CT_STORAGE,84]",8992.856370773317
"e[NEWHAVEN_CT_STORAGE,84]",-0.0
"e[ANSONIA_CT_STORAGE,84]",-0.0
"e[SOUTHBURY_CT_STORAGE,84]",-0.0
"e[DANBURY_CT_STORAGE,84]",-0.0
"e[GROTON_CT_STORAGE,84]",-0.0
"e[NEWLONDON_CT_STORAGE,84]",-0.0
"e[NEWLONDON2_CT_STORAGE,84]",-0.0
"e[GROTON2_CT_STORAGE,84]",-0.0
"e[MARLBOROUGH_CT_STORAGE,84]",-0.0
"e[PROVIDENCE_RI_STORAGE,84]",-0.0
"e[BOSTON_MA_STORAGE,84]",2112.4679693928106
"e[WORCESTER_MA_STORAGE,84]",-0.0
"e[BRIMFIELD_MA_STORAGE,84]",0.0
"e[FALLRIVER_MA_STORAGE,84]",0.0
"e[FALLRIVER2_MA_STORAGE,84]",-0.0
"e[BROCKTON_MA_STORAGE,84]",612.2741995995814
"e[MIDDLEBOROUGH_MA_STORAGE,84]",-0.0
"e[HYANNIS_MA_STORAGE,84]",-0.0
"e[QUINCY_MA_STORAGE,84]",-0.0
"e[BRATTLEBORO_VT_STORAGE,84]",-0.0
"e[NASHUA_NH_STORAGE,84]",0.0
"e[LITTLETON_MA_STORAGE,84]",-0.0
"e[PORTLAND_ME_STORAGE,84]",-0.0
"e[AUGUSTA_ME_STORAGE,84]",-0.0
"e[TURNERSFALLS_MA_STORAGE,84]",9.145878721028567e-11
"e[NEWHAVEN2_CT_STORAGE,84]",-0.0
"e[MYSTIC_CT_STORAGE,84]",-0.0
"e[FALLRIVER4_MA_STORAGE,84]",-0.0
"e[FALLRIVER3_MA_STORAGE,84]",-0.0
"e[MIDDLEBOROUGH2_MA_STORAGE,84]",9.49512468650937e-12
"e[HYANNIS2_MA_STORAGE,84]",-2.291926648467779e-12
"e[BRATTLEBORO2_VT_STORAGE,84]",-0.0
"e[AUGUSTA2_ME_STORAGE,84]",-0.0
"e[KINGSTON_NY_STORAGE,84]",-0.0
"e[ALBANY_NY_STORAGE,85]",-0.0
"e[GREENFIELD_MA_STORAGE,85]",-0.0
"e[HOLYOKE_MA_STORAGE,85]",-0.0
"e[HARTFORD_CT_STORAGE,85]",-0.0
"e[PROSPECT_CT_STORAGE,85]",8226.754248345125
"e[NEWHAVEN_CT_STORAGE,85]",-0.0
"e[ANSONIA_CT_STORAGE,85]",-0.0
"e[SOUTHBURY_CT_STORAGE,85]",-0.0
"e[DANBURY_CT_STORAGE,85]",-0.0
"e[GROTON_CT_STORAGE,85]",-0.0
"e[NEWLONDON_CT_STORAGE,85]",-0.0
"e[NEWLONDON2_CT_STORAGE,85]",-0.0
"e[GROTON2_CT_STORAGE,85]",-0.0
"e[MARLBOROUGH_CT_STORAGE,85]",-0.0
"e[PROVIDENCE_RI_STORAGE,85]",-0.0
"e[BOSTON_MA_STORAGE,85]",1966.401662736276
"e[WORCESTER_MA_STORAGE,85]",-0.0
"e[BRIMFIELD_MA_STORAGE,85]",-0.0
"e[FALLRIVER_MA_STORAGE,85]",-0.0
"e[FALLRIVER2_MA_STORAGE,85]",-0.0
"e[BROCKTON_MA_STORAGE,85]",582.4189675782618
"e[MIDDLEBOROUGH_MA_STORAGE,85]",-0.0
"e[HYANNIS_MA_STORAGE,85]",-0.0
"e[QUINCY_MA_STORAGE,85]",-0.0
"e[BRATTLEBORO_VT_STORAGE,85]",-0.0
"e[NASHUA_NH_STORAGE,85]",-0.0
"e[LITTLETON_MA_STORAGE,85]",-0.0
"e[PORTLAND_ME_STORAGE,85]",-0.0
"e[AUGUSTA_ME_STORAGE,85]",0.0
"e[TURNERSFALLS_MA_STORAGE,85]",9.025825420394541e-11
"e[NEWHAVEN2_CT_STORAGE,85]",-0.0
"e[MYSTIC_CT_STORAGE,85]",-0.0
"e[FALLRIVER4_MA_STORAGE,85]",-0.0
"e[FALLRIVER3_MA_STORAGE,85]",-0.0
"e[MIDDLEBOROUGH2_MA_STORAGE,85]",9.49512468650937e-12
"e[HYANNIS2_MA_STORAGE,85]",-2.291926648467779e-12
"e[BRATTLEBORO2_VT_STORAGE,85]",-0.0
"e[AUGUSTA2_ME_STORAGE,85]",0.0
"e[KINGSTON_NY_STORAGE,85]",-0.0
"e[ALBANY_NY_STORAGE,86]",-0.0
"e[GREENFIELD_MA_STORAGE,86]",-0.0
"e[HOLYOKE_MA_STORAGE,86]",-0.0
"e[HARTFORD_CT_STORAGE,86]",-0.0
"e[PROSPECT_CT_STORAGE,86]",7460.652125916932
"e[NEWHAVEN_CT_STORAGE,86]",-0.0
"e[ANSONIA_CT_STORAGE,86]",-0.0
"e[SOUTHBURY_CT_STORAGE,86]",-0.0
"e[DANBURY_CT_STORAGE,86]",-0.0
"e[GROTON_CT_STORAGE,86]",-0.0
"e[NEWLONDON_CT_STORAGE,86]",-0.0
"e[NEWLONDON2_CT_STORAGE,86]",-0.0
"e[GROTON2_CT_STORAGE,86]",-0.0
"e[MARLBOROUGH_CT_STORAGE,86]",-0.0
"e[PROVIDENCE_RI_STORAGE,86]",-0.0
"e[BOSTON_MA_STORAGE,86]",1727.1549171777108
"e[WORCESTER_MA_STORAGE,86]",-0.0
"e[BRIMFIELD_MA_STORAGE,86]",-0.0
"e[FALLRIVER_MA_STORAGE,86]",-0.0
"e[FALLRIVER2_MA_STORAGE,86]",-0.0
"e[BROCKTON_MA_STORAGE,86]",565.7999601898309
"e[MIDDLEBOROUGH_MA_STORAGE,86]",-0.0
"e[HYANNIS_MA_STORAGE,86]",-0.0
"e[QUINCY_MA_STORAGE,86]",-0.0
"e[BRATTLEBORO_VT_STORAGE,86]",-0.0
"e[NASHUA_NH_STORAGE,86]",-0.0
"e[LITTLETON_MA_STORAGE,86]",-0.0
"e[PORTLAND_ME_STORAGE,86]",-0.0
"e[AUGUSTA_ME_STORAGE,86]",-0.0
"e[TURNERSFALLS_MA_STORAGE,86]",9.025825420394541e-11
"e[NEWHAVEN2_CT_STORAGE,86]",-0.0
"e[MYSTIC_CT_STORAGE,86]",-0.0
"e[FALLRIVER4_MA_STORAGE,86]",-0.0
"e[FALLRIVER3_MA_STORAGE,86]",-0.0
"e[MIDDLEBOROUGH2_MA_STORAGE,86]",9.49512468650937e-12
"e[HYANNIS2_MA_STORAGE,86]",-3.2741809263825415e-13
"e[BRATTLEBORO2_VT_STORAGE,86]",-0.0
"e[AUGUSTA2_ME_STORAGE,86]",-0.0
"e[KINGSTON_NY_STORAGE,86]",-0.0
"e[ALBANY_NY_STORAGE,87]",-0.0
"e[GREENFIELD_MA_STORAGE,87]",-0.0
"e[HOLYOKE_MA_STORAGE,87]",-0.0
"e[HARTFORD_CT_STORAGE,87]",-0.0
"e[PROSPECT_CT_STORAGE,87]",6694.550003488739
"e[NEWHAVEN_CT_STORAGE,87]",-0.0
"e[ANSONIA_CT_STORAGE,87]",-0.0
"e[SOUTHBURY_CT_STORAGE,87]",-0.0
"e[DANBURY_CT_STORAGE,87]",-0.0
"e[GROTON_CT_STORAGE,87]",-0.0
"e[NEWLONDON_CT_STORAGE,87]",-0.0
"e[NEWLONDON2_CT_STORAGE,87]",-0.0
"e[GROTON2_CT_STORAGE,87]",-0.0
"e[MARLBOROUGH_CT_STORAGE,87]",-0.0
"e[PROVIDENCE_RI_STORAGE,87]",-0.0
"e[BOSTON_MA_STORAGE,87]",1445.6793218550274
"e[WORCESTER_MA_STORAGE,87]",-0.0
"e[BRIMFIELD_MA_STORAGE,87]",-0.0
"e[FALLRIVER_MA_STORAGE,87]",-0.0
"e[FALLRIVER2_MA_STORAGE,87]",-0.0
"e[BROCKTON_MA_STORAGE,87]",540.9175268551671
"e[MIDDLEBOROUGH_MA_STORAGE,87]",-0.0
"e[HYANNIS_MA_STORAGE,87]",-0.0
"e[QUINCY_MA_STORAGE,87]",-0.0
"e[BRATTLEBORO_VT_STORAGE,87]",-0.0
"e[NASHUA_NH_STORAGE,87]",-0.0
"e[LITTLETON_MA_STORAGE,87]",-0.0
"e[PORTLAND_ME_STORAGE,87]",-0.0
"e[AUGUSTA_ME_STORAGE,87]",-0.0
"e[TURNERSFALLS_MA_STORAGE,87]",9.025825420394541e-11
"e[NEWHAVEN2_CT_STORAGE,87]",-0.0
"e[MYSTIC_CT_STORAGE,87]",-0.0
"e[FALLRIVER4_MA_STORAGE,87]",-0.0
"e[FALLRIVER3_MA_STORAGE,87]",-0.0
"e[MIDDLEBOROUGH2_MA_STORAGE,87]",4.69299266114831e-12
"e[HYANNIS2_MA_STORAGE,87]",-3.2741809263825415e-13
"e[BRATTLEBORO2_VT_STORAGE,87]",-0.0
"e[AUGUSTA2_ME_STORAGE,87]",-0.0
"e[KINGSTON_NY_STORAGE,87]",-0.0
"e[ALBANY_NY_STORAGE,88]",-0.0
"e[GREENFIELD_MA_STORAGE,88]",-0.0
"e[HOLYOKE_MA_STORAGE,88]",-0.0
"e[HARTFORD_CT_STORAGE,88]",-0.0
"e[PROSPECT_CT_STORAGE,88]",5928.447881060546
"e[NEWHAVEN_CT_STORAGE,88]",-0.0
"e[ANSONIA_CT_STORAGE,88]",-0.0
"e[SOUTHBURY_CT_STORAGE,88]",-0.0
"e[DANBURY_CT_STORAGE,88]",-0.0
"e[GROTON_CT_STORAGE,88]",-0.0
"e[NEWLONDON_CT_STORAGE,88]",-0.0
"e[NEWLONDON2_CT_STORAGE,88]",-0.0
"e[GROTON2_CT_STORAGE,88]",-0.0
"e[MARLBOROUGH_CT_STORAGE,88]",-0.0
"e[PROVIDENCE_RI_STORAGE,88]",-0.0
"e[BOSTON_MA_STORAGE,88]",1164.203726532344
"e[WORCESTER_MA_STORAGE,88]",-0.0
"e[BRIMFIELD_MA_STORAGE,88]",-0.0
"e[FALLRIVER_MA_STORAGE,88]",-0.0
"e[FALLRIVER2_MA_STORAGE,88]",-0.0
"e[BROCKTON_MA_STORAGE,88]",500.3518573197529
"e[MIDDLEBOROUGH_MA_STORAGE,88]",-0.0
"e[HYANNIS_MA_STORAGE,88]",-0.0
"e[QUINCY_MA_STORAGE,88]",-0.0
"e[BRATTLEBORO_VT_STORAGE,88]",-0.0
"e[NASHUA_NH_STORAGE,88]",-0.0
"e[LITTLETON_MA_STORAGE,88]",-0.0
"e[PORTLAND_ME_STORAGE,88]",0.0
"e[AUGUSTA_ME_STORAGE,88]",-0.0
"e[TURNERSFALLS_MA_STORAGE,88]",8.57835402712226e-11
"e[NEWHAVEN2_CT_STORAGE,88]",-0.0
"e[MYSTIC_CT_STORAGE,88]",-0.0
"e[FALLRIVER4_MA_STORAGE,88]",-0.0
"e[FALLRIVER3_MA_STORAGE,88]",-0.0
"e[MIDDLEBOROUGH2_MA_STORAGE,88]",4.69299266114831e-12
"e[HYANNIS2_MA_STORAGE,88]",-0.0
"e[BRATTLEBORO2_VT_STORAGE,88]",-0.0
"e[AUGUSTA2_ME_STORAGE,88]",-0.0
"e[KINGSTON_NY_STORAGE,88]",-0.0
"e[ALBANY_NY_STORAGE,89]",-0.0
"e[GREENFIELD_MA_STORAGE,89]",-0.0
"e[HOLYOKE_MA_STORAGE,89]",-0.0
"e[HARTFORD_CT_STORAGE,89]",-0.0
"e[PROSPECT_CT_STORAGE,89]",5162.345758632353
"e[NEWHAVEN_CT_STORAGE,89]",-0.0
"e[ANSONIA_CT_STORAGE,89]",-0.0
"e[SOUTHBURY_CT_STORAGE,89]",-0.0
"e[DANBURY_CT_STORAGE,89]",-0.0
"e[GROTON_CT_STORAGE,89]",-0.0
"e[NEWLONDON_CT_STORAGE,89]",-0.0
"e[NEWLONDON2_CT_STORAGE,89]",-0.0
"e[GROTON2_CT_STORAGE,89]",-0.0
"e[MARLBOROUGH_CT_STORAGE,89]",-0.0
"e[PROVIDENCE_RI_STORAGE,89]",-0.0
"e[BOSTON_MA_STORAGE,89]",882.7281312096607
"e[WORCESTER_MA_STORAGE,89]",-0.0
"e[BRIMFIELD_MA_STORAGE,89]",-0.0
"e[FALLRIVER_MA_STORAGE,89]",-0.0
"e[FALLRIVER2_MA_STORAGE,89]",-0.0
"e[BROCKTON_MA_STORAGE,89]",458.2627963927507
"e[MIDDLEBOROUGH_MA_STORAGE,89]",-0.0
"e[HYANNIS_MA_STORAGE,89]",-0.0
"e[QUINCY_MA_STORAGE,89]",-0.0
"e[BRATTLEBORO_VT_STORAGE,89]",0.0
"e[NASHUA_NH_STORAGE,89]",-0.0
"e[LITTLETON_MA_STORAGE,89]",-0.0
"e[PORTLAND_ME_STORAGE,89]",-0.0
"e[AUGUSTA_ME_STORAGE,89]",-0.0
"e[TURNERSFALLS_MA_STORAGE,89]",8.57835402712226e-11
"e[NEWHAVEN2_CT_STORAGE,89]",-0.0
"e[MYSTIC_CT_STORAGE,89]",-0.0
"e[FALLRIVER4_MA_STORAGE,89]",-0.0
"e[FALLRIVER3_MA_STORAGE,89]",-0.0
"e[MIDDLEBOROUGH2_MA_STORAGE,89]",4.256435204297304e-12
"e[HYANNIS2_MA_STORAGE,89]",-0.0
"e[BRATTLEBORO2_VT_STORAGE,89]",0.0
"e[AUGUSTA2_ME_STORAGE,89]",-0.0
"e[KINGSTON_NY_STORAGE,89]",-0.0
"e[ALBANY_NY_STORAGE,90]",-0.0
"e[GREENFIELD_MA_STORAGE,90]",-0.0
"e[HOLYOKE_MA_STORAGE,90]",-0.0
"e[HARTFORD_CT_STORAGE,90]",-0.0
"e[PROSPECT_CT_STORAGE,90]",4396.24363620416
"e[NEWHAVEN_CT_STORAGE,90]",-0.0
"e[ANSONIA_CT_STORAGE,90]",-0.0
"e[SOUTHBURY_CT_STORAGE,90]",-0.0
"e[DANBURY_CT_STORAGE,90]",-0.0
"e[GROTON_CT_STORAGE,90]",-0.0
"e[NEWLONDON_CT_STORAGE,90]",-0.0
"e[NEWLONDON2_CT_STORAGE,90]",-0.0
"e[GROTON2_CT_STORAGE,90]",-0.0
"e[MARLBOROUGH_CT_STORAGE,90]",-0.0
"e[PROVIDENCE_RI_STORAGE,90]",-0.0
"e[BOSTON_MA_STORAGE,90]",601.2525358869773
"e[WORCESTER_MA_STORAGE,90]",-0.0
"e[BRIMFIELD_MA_STORAGE,90]",-0.0
"e[FALLRIVER_MA_STORAGE,90]",-0.0
"e[FALLRIVER2_MA_STORAGE,90]",-0.0
"e[BROCKTON_MA_STORAGE,90]",397.0668990779708
"e[MIDDLEBOROUGH_MA_STORAGE,90]",-0.0
"e[HYANNIS_MA_STORAGE,90]",-0.0
"e[QUINCY_MA_STORAGE,90]",-0.0
"e[BRATTLEBORO_VT_STORAGE,90]",-0.0
"e[NASHUA_NH_STORAGE,90]",0.0
"e[LITTLETON_MA_STORAGE,90]",-0.0
"e[PORTLAND_ME_STORAGE,90]",-0.0
"e[AUGUSTA_ME_STORAGE,90]",-0.0
"e[TURNERSFALLS_MA_STORAGE,90]",8.57835402712226e-11
"e[NEWHAVEN2_CT_STORAGE,90]",-0.0
"e[MYSTIC_CT_STORAGE,90]",-0.0
"e[FALLRIVER4_MA_STORAGE,90]",-0.0
"e[FALLRIVER3_MA_STORAGE,90]",-0.0
"e[MIDDLEBOROUGH2_MA_STORAGE,90]",4.256435204297304e-12
"e[HYANNIS2_MA_STORAGE,90]",-0.0
"e[BRATTLEBORO2_VT_STORAGE,90]",-0.0
"e[AUGUSTA2_ME_STORAGE,90]",0.0
"e[KINGSTON_NY_STORAGE,90]",-0.0
"e[ALBANY_NY_STORAGE,91]",0.0
"e[GREENFIELD_MA_STORAGE,91]",-0.0
"e[HOLYOKE_MA_STORAGE,91]",-0.0
"e[HARTFORD_CT_STORAGE,91]",-0.0
"e[PROSPECT_CT_STORAGE,91]",3630.141513775967
"e[NEWHAVEN_CT_STORAGE,91]",-0.0
"e[ANSONIA_CT_STORAGE,91]",-0.0
"e[SOUTHBURY_CT_STORAGE,91]",-0.0
"e[DANBURY_CT_STORAGE,91]",-0.0
"e[GROTON_CT_STORAGE,91]",-0.0
"e[NEWLONDON_CT_STORAGE,91]",-0.0
"e[NEWLONDON2_CT_STORAGE,91]",-0.0
"e[GROTON2_CT_STORAGE,91]",-0.0
"e[MARLBOROUGH_CT_STORAGE,91]",-0.0
"e[PROVIDENCE_RI_STORAGE,91]",-0.0
"e[BOSTON_MA_STORAGE,91]",319.7769405642939
"e[WORCESTER_MA_STORAGE,91]",-0.0
"e[BRIMFIELD_MA_STORAGE,91]",-0.0
"e[FALLRIVER_MA_STORAGE,91]",-0.0
"e[FALLRIVER2_MA_STORAGE,91]",-0.0
"e[BROCKTON_MA_STORAGE,91]",335.87100176319086
"e[MIDDLEBOROUGH_MA_STORAGE,91]",-0.0
"e[HYANNIS_MA_STORAGE,91]",-0.0
"e[QUINCY_MA_STORAGE,91]",-0.0
"e[BRATTLEBORO_VT_STORAGE,91]",-0.0
"e[NASHUA_NH_STORAGE,91]",-0.0
"e[LITTLETON_MA_STORAGE,91]",0.0
"e[PORTLAND_ME_STORAGE,91]",-0.0
"e[AUGUSTA_ME_STORAGE,91]",-0.0
"e[TURNERSFALLS_MA_STORAGE,91]",8.57835402712226e-11
"e[NEWHAVEN2_CT_STORAGE,91]",-0.0
"e[MYSTIC_CT_STORAGE,91]",-0.0
"e[FALLRIVER4_MA_STORAGE,91]",-0.0
"e[FALLRIVER3_MA_STORAGE,91]",0.0
"e[MIDDLEBOROUGH2_MA_STORAGE,91]",4.256435204297304e-12
"e[HYANNIS2_MA_STORAGE,91]",-0.0
"e[BRATTLEBORO2_VT_STORAGE,91]",-0.0
"e[AUGUSTA2_ME_STORAGE,91]",-0.0
"e[KINGSTON_NY_STORAGE,91]",-0.0
"e[ALBANY_NY_STORAGE,92]",-0.0
"e[GREENFIELD_MA_STORAGE,92]",-0.0
"e[HOLYOKE_MA_STORAGE,92]",-0.0
"e[HARTFORD_CT_STORAGE,92]",-0.0
"e[PROSPECT_CT_STORAGE,92]",2864.0393913477737
"e[NEWHAVEN_CT_STORAGE,92]",-0.0
"e[ANSONIA_CT_STORAGE,92]",-0.0
"e[SOUTHBURY_CT_STORAGE,92]",0.0
"e[DANBURY_CT_STORAGE,92]",0.0
"e[GROTON_CT_STORAGE,92]",-0.0
"e[NEWLONDON_CT_STORAGE,92]",-0.0
"e[NEWLONDON2_CT_STORAGE,92]",0.0
"e[GROTON2_CT_STORAGE,92]",-0.0
"e[MARLBOROUGH_CT_STORAGE,92]",-0.0
"e[PROVIDENCE_RI_STORAGE,92]",-0.0
"e[BOSTON_MA_STORAGE,92]",38.30134524160976
"e[WORCESTER_MA_STORAGE,92]",-0.0
"e[BRIMFIELD_MA_STORAGE,92]",0.0
"e[FALLRIVER_MA_STORAGE,92]",-0.0
"e[FALLRIVER2_MA_STORAGE,92]",-0.0
