cname,dual
c_bus_injection[12],155.581249999999
c_bus_injection[12],155.58125
c_bus_injection[12],155.58125
c_bus_injection[12],155.58125
c_bus_injection[12],787.6385581797916
c_bus_injection[12],155.58125
c_bus_injection[12],787.6385581797911
c_bus_injection[13],787.6385581797904
c_bus_injection[13],787.6385581797904
c_bus_injection[13],787.6385581797897
c_bus_injection[13],787.6385581797897
c_bus_injection[13],787.6385581797919
c_bus_injection[13],787.6385581797895
c_bus_injection[13],787.6385581797897
c_bus_injection[13],787.6385581797899
c_bus_injection[13],787.6385581797904
c_bus_injection[13],787.6385581797892
c_bus_injection[13],787.6385581797891
c_bus_injection[13],787.6385581797895
c_bus_injection[13],787.6385581797892
c_bus_injection[13],787.6385581797895
c_bus_injection[13],787.6385581797896
c_bus_injection[13],787.6385581797896
c_bus_injection[13],787.6385581797894
c_bus_injection[13],787.6385581797896
c_bus_injection[13],155.5812499999991
c_bus_injection[13],155.58124999999956
c_bus_injection[13],956.6043732377523
c_bus_injection[13],155.58125000000047
c_bus_injection[13],275.73471848566317
c_bus_injection[13],713.794239006309
c_bus_injection[13],787.6385581797906
c_bus_injection[13],787.6385581797906
c_bus_injection[13],787.6385581797903
c_bus_injection[13],787.6385581797915
c_bus_injection[13],787.6385581797916
c_bus_injection[13],787.6385581797906
c_bus_injection[13],787.6385581797897
c_bus_injection[13],787.6385581797894
c_bus_injection[13],155.58124999999865
c_bus_injection[13],155.58125
c_bus_injection[13],155.58125
c_bus_injection[13],155.58125
c_bus_injection[13],787.6385581797904
c_bus_injection[13],155.58125
c_bus_injection[13],787.6385581797904
c_bus_injection[14],787.6385581797904
c_bus_injection[14],787.6385581797905
c_bus_injection[14],787.6385581797898
c_bus_injection[14],787.6385581797898
c_bus_injection[14],787.6385581797919
c_bus_injection[14],787.6385581797896
c_bus_injection[14],787.6385581797898
c_bus_injection[14],787.6385581797899
c_bus_injection[14],787.6385581797904
c_bus_injection[14],787.6385581797894
c_bus_injection[14],787.6385581797892
c_bus_injection[14],787.6385581797896
c_bus_injection[14],787.6385581797894
c_bus_injection[14],787.6385581797895
c_bus_injection[14],787.6385581797897
c_bus_injection[14],787.6385581797897
c_bus_injection[14],787.6385581797895
c_bus_injection[14],787.6385581797897
c_bus_injection[14],155.58124999999967
c_bus_injection[14],155.58125000000013
c_bus_injection[14],956.6043732377526
c_bus_injection[14],155.58125000000013
c_bus_injection[14],275.734718485663
c_bus_injection[14],713.7942390063091
c_bus_injection[14],787.6385581797906
c_bus_injection[14],787.6385581797907
c_bus_injection[14],787.6385581797904
c_bus_injection[14],787.6385581797916
c_bus_injection[14],787.6385581797917
c_bus_injection[14],787.6385581797906
c_bus_injection[14],787.6385581797898
c_bus_injection[14],787.6385581797895
c_bus_injection[14],155.58125
c_bus_injection[14],155.5812500000003
c_bus_injection[14],155.58125
c_bus_injection[14],155.58125
c_bus_injection[14],787.6385581797905
c_bus_injection[14],155.58125
c_bus_injection[14],787.6385581797904
c_bus_injection[15],787.6385581797905
c_bus_injection[15],787.6385581797905
c_bus_injection[15],787.6385581797898
c_bus_injection[15],787.6385581797898
c_bus_injection[15],787.6385581797919
c_bus_injection[15],787.6385581797896
c_bus_injection[15],787.6385581797898
c_bus_injection[15],787.6385581797899
c_bus_injection[15],787.6385581797905
c_bus_injection[15],787.6385581797894
c_bus_injection[15],787.6385581797892
c_bus_injection[15],787.6385581797896
c_bus_injection[15],787.6385581797895
c_bus_injection[15],787.6385581797895
c_bus_injection[15],787.6385581797897
c_bus_injection[15],787.6385581797897
c_bus_injection[15],787.6385581797895
c_bus_injection[15],787.6385581797897
c_bus_injection[15],155.58124999999973
c_bus_injection[15],155.58125000000018
c_bus_injection[15],956.6043732377526
c_bus_injection[15],155.5812499999999
c_bus_injection[15],275.7347184856629
c_bus_injection[15],713.7942390063091
c_bus_injection[15],787.6385581797907
c_bus_injection[15],787.6385581797907
c_bus_injection[15],787.6385581797904
c_bus_injection[15],787.6385581797916
c_bus_injection[15],787.6385581797917
c_bus_injection[15],787.6385581797907
c_bus_injection[15],787.6385581797898
c_bus_injection[15],787.6385581797895
c_bus_injection[15],155.58125
c_bus_injection[15],155.5812500000003
c_bus_injection[15],155.58124999999944
c_bus_injection[15],155.58125
c_bus_injection[15],787.6385581797905
c_bus_injection[15],155.58125
c_bus_injection[15],787.6385581797904
c_bus_injection[16],787.6385581797904
c_bus_injection[16],787.6385581797904
c_bus_injection[16],787.6385581797897
c_bus_injection[16],787.6385581797897
c_bus_injection[16],787.6385581797919
c_bus_injection[16],787.6385581797895
c_bus_injection[16],787.6385581797897
c_bus_injection[16],787.6385581797899
c_bus_injection[16],787.6385581797904
c_bus_injection[16],787.6385581797892
c_bus_injection[16],787.6385581797892
c_bus_injection[16],787.6385581797895
c_bus_injection[16],787.6385581797894
c_bus_injection[16],787.6385581797895
c_bus_injection[16],787.6385581797897
c_bus_injection[16],787.6385581797897
c_bus_injection[16],787.6385581797894
c_bus_injection[16],787.6385581797897
c_bus_injection[16],155.58124999999916
c_bus_injection[16],155.5812499999996
c_bus_injection[16],956.6043732377526
c_bus_injection[16],155.58124999999984
c_bus_injection[16],275.73471848566277
